HHA CCN,HHA Brand Name,HHA ID Owner,HHA Name Owner,HHA DBA Owner,HHA NPI,HHA ID,HHA Name,HHA DBA,HHA Address,HHA City,HHA Zip,HHA Fips,HHA County,HHA State,HHA State Cd,HHA CBSA,HHA Rating,HHA Auth Person,HHA Auth Person Desgn,HHA Auth Person Tele
557566,,,,,1598763468,5799696951,MLH HEALTH CARE INC,,2555 E COLORADO BLVD. SUITE 203,PASADENA,91107,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",3,ENMA PUNO,ADMINISTRATOR,626-457-1874
148367,,,,,1104181932,9436385390,PANOPTIC HEALTH SERVICE INC,PANOPTIC HOME HEALTH,1802 N DIVISION STREET SUITE 202,MORRIS,60450,17063,GRUNDY,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",2,GERALD MERTES,CEO,815-513-3298
248082,,,,,1013909100,4587576558,"SPOT REHABILITATION, INC",,"2835 WEST SAINT GERMAIN ST, SUITE 300",SAINT CLOUD,56301,27145,STEARNS,Minnesota,MN,"St. Cloud, MN",3.5,ELIZABETH STIENESSEN,CEO,320-259-4151
097070,,,,,1851603286,3274766589,MJ GENERAL LLC,MEIGER HEALTH,2041 MARTIN LUTHER KING JR AVENUE SE SUITE 203,WASHINGTON,20020,11001,DISTRICT OF COLUMBIA,Washington D.C.,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-,ERNEST IGWACHO,CEO,202-563-8690
677027,,4688575228,ROLLING PLAINS MEMORIAL HOSPITAL,ROLLING PLAINS HOME HEALTH,1831287499,4688575228,ROLLING PLAINS MEMORIAL HOSPITAL,ROLLING PLAINS HOME HEALTH,200 EAST ARIZONA,SWEETWATER,79556,48353,NOLAN,Texas,TX,"Sweetwater, TX",2,DOUGLAS DIPPEL,CEO,325-235-1701
367775,,,,,1992495865,2769846039,SOUTHWEST OHIO HOME CARE LLC,,5624 HECKATHORN ROAD,BROOKVILLE,45309,39113,MONTGOMERY,Ohio,OH,"Dayton-Kettering-Beavercreek, OH",-,ERIN DAVENPORT,ADON,937-913-4314
457895,,,,,1942341599,3173581659,CARING HOME HEALTH INC,,2515 NORTH BELT LINE ROAD,SUNNYVALE,75182,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,SHAJI DANIEL,CEO,972-681-5959
507128,EDEN HOME HEALTH,8820463326,"EDEN HEALTHCARE MANAGEMENT, LLC",EDEN HEALTH,1003356403,0042565582,EDEN HOME HEALTH OF KING COUNTY LLC,EDEN HOME HEALTH,"733 7TH AVE, STE 110",KIRKLAND,98033,53033,KING,Washington,WA,"Seattle-Tacoma-Bellevue, WA",4.5,MICHAEL MILLER,CFO AND MANAGER OF EMPRES HEALTHCAR,360-892-6628
227632,,,,,1043600778,0143549022,WESTERN MASS HOME HEALTH SERVICES INC,,"155 MAPLE STREET, SUITE 204",SPRINGFIELD,01105,25013,HAMPDEN,Massachusetts,MA,"Springfield, MA",1,JAMES NGUGI,PRESIDENT/CEO,413-789-0132
377718,,9335557495,CHOICE HOSPICE OF OKLAHOMA LLC,CHOICE HOSPICE,1801088489,5698867471,ALPHA HOME HEALTH CARE INC,,"7512 N. BROADWAY EXT, SUITE 312",OKLAHOMA CITY,73116,40109,OKLAHOMA,Oklahoma,OK,"Oklahoma City, OK",4,KATRINA LANIER,CGO,855-485-8273
227015,,8628230059,COMMUNITY HEALTH FOUNDATION OF WESTERN MASSACHUSETTS INC,,1700871092,1254335417,HOLYOKE VISITING NURSE ASSOCIATION INC,HOLYOKE VNA & HOSPICE LIFE CARE,575 BEECH STREET,HOLYOKE,01040,25013,HAMPDEN,Massachusetts,MA,"Springfield, MA",3.5,PAULA BOSS,EXECUTIVE DIRECTOR,413-534-5691
559254,,,,,1780154559,5294162806,ANGELES HOME HEALTH CARE INC,,816 N. HOLLYWOOD WAY UNIT 3,BURBANK,91505,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,ARTHUR SARUKIAN,CEO,747-241-8939
459463,,,,,1265524557,1153584768,"SUNRISE HOME HEALTH SERVICES OF AMERICA, INC.",SUNRISE HOME HEALTH SERVICES,2117 CENTRAL DRIVE STE 104,BEDFORD,76021,48439,TARRANT,Texas,TX,"Dallas-Fort Worth-Arlington, TX",3,NEVILLE GOVENDER,COO,972-278-1414
559408,,,,,1255891628,5799108429,ANGEL S TOUCH HOME HEALTH CARE INC,,225 E BROADWAY SUITE 215A,GLENDALE,91205,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4,HAKOB ARAKELYAN,CEO,818-812-1188
297322,,,,,1679932214,3577856202,"FIRST CHOICE HOME CARE, INC",,1820 E SAHARA AVE,LAS VEGAS,89104,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",1.5,MARIS LADROMA,ADMINISTRATOR,702-268-7529
151319,,4385695667,DEACONESS HEALTH SYSTEM INC,"HEALTHCARE RESOURCE SOLUTIONS, LLC",1558346007,5991788069,GIBSON GENERAL HOSPITAL INC,DEACONESS GIBSON HOSPITAL,1808 SHERMAN DR,PRINCETON,47670,18051,GIBSON,Indiana,IN,Non Metropolitan,-,LOIS MORGAN,VICE PRESIDENT AND CNO,812-385-9237
369027,,,,,1295086254,3971754904,AXIS HOME HEALTHCARE INC,,"629 N HUNTINGTON ST, APT 2546",MEDINA,44256,39103,MEDINA,Ohio,OH,"Cleveland, OH",2,NICK HINKLE,DIRECTOR OF OPERATIONS,216-290-2121
327123,,8325146129,"PNC BANK, NATIONAL ASSOCIATION",,1336117621,4284716473,AMBERCARE HOME HEALTH CARE CORPORATION,,420 NORTH MAIN STREET,BELEN,87002,35061,VALENCIA,New Mexico,NM,"Albuquerque, NM",5,DARBY ANDERSON,EVP CHIEF STRATEGY OFFICER,630-296-3443
407331,,,,,1083330831,8224159967,"SPECIAL CARE PHARMACY SERVICES, LLC",,55 CALLE ARZUAGA,SAN JUAN,00925,72127,SAN JUAN,Puerto Rico,PR,"San Juan-Bayamón-Caguas, PR",-,JOSE ROJAS,PRESIDENT & CEO,787-781-4585
340030,,,,,1992703540,2567372345,"DUKE UNIVERSITY HEALTH SYSTEM, INC",DUKE UNIVERSITY HOSPITAL,2301  ERWIN RD,DURHAM,27705,37063,DURHAM,North Carolina,NC,"Durham-Chapel Hill, NC",5,JOHN SMITH,VP FINANCE,919-613-8995
559541,,,,,1235609520,9638598774,UNIVERSAL HOME HEALTH LLC,,44240 FREMONT BLVD,FREMONT,94538,06001,ALAMEDA,California,CA,"San Francisco-Oakland-Fremont, CA",-,NEERU VERMA,ADMIN,408-807-1984
527207,Centerwell ,7618884529,CENTERWELL CERTIFIED HEALTHCARE CORP,CENTERWELL HOME HEALTH,1225064926,7618884529,CENTERWELL CERTIFIED HEALTHCARE CORP,CENTERWELL HOME HEALTH,10150 W NATIONAL AVE SUITE 150,WEST ALLIS,53227,55079,MILWAUKEE,Wisconsin,WI,"Milwaukee-Waukesha, WI",4.5,JOHN NICHOLS,AUTHORIZED SIGNATORY,414-327-4553
679363,,,,,1639107725,6103736699,THE FOUR GROUP HOME CARE LLC,THE FOUR GROUP HOME CARE,4615 SOUTHWEST FREEWAY SUITE # 400,HOUSTON,77027,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",1.5,EMMANUEL ONUOHA,ADMINISTATOR,713-840-1811
679342,,,,,1295735439,4981647922,ANI HOME HEALTH AGENCY LTD CO,,215A EXECUTIVE WAY #120,DESOTO,75115,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,ORITSEBEMIGHO EDEGBELE,ADMINISTRATOR,972-228-4100
507089,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1821396284,4688850621,"SPOKANE HOME CARE SERVICES, LLC",ASSURED HOME HEALTH,201 W NORTH RIVER DR STE 335,SPOKANE,99201,53063,SPOKANE,Washington,WA,"Spokane-Spokane Valley, WA",3,JOSHUA PROFFITT,PRESIDENT,337-233-1307
330047,,,,,1811977796,7618960709,"ST. MARY'S HEALTHCARE",,427 GUY PARK AVENUE,AMSTERDAM,12010,36057,MONTGOMERY,New York,NY,"Amsterdam, NY",2,JEFFREY METHVEN,PRESIDENT/CEO,518-841-7101
107007,Amedisys,3072421957,AMEDISYS INC,AMEDISYS INC A DELAWARE CORP,1982662276,8729022264,"AMEDISYS FLORIDA, LLC",AMEDISYS HOME HEALTH,70 FOURTH ST NW,WINTER HAVEN,33881,12105,POLK,Florida,FL,"Lakeland-Winter Haven, FL",3.5,PAUL KUSSEROW,PRESIDENT,225-292-2031
458134,,9234437260,HUGERONIMO HOLDINGS LLC,,1326153891,1759398092,"EXCLUSIVE HOME HEALTH AND HOSPICE, INC.",,"202 N ST MARY'S STREET",BEEVILLE,78102,48025,BEE,Texas,TX,"Beeville, TX",3.5,MORGAN OSTROVSKIY,BUSINESS DIRECTOR,361-358-2468
678086,,,,,1144305004,4688585029,COASTAL MEDICAL SERVICES INC,,8303 SOUTHWEST FREEWAY SUITE 820,HOUSTON,77074,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2.5,IMEH OKPON JACK,DON/ALTERNATE ADMINISTRATOR,713-771-8470
687102,,,,,1356840920,8527491091,"ALPHA CARE - HOME & HEALTH SERVICES, LLC",ALPHA CARE HOME HEALTH SERVICES,101 N WOODLAND BLVD STE 310,DELAND,32720,12127,VOLUSIA,Florida,FL,"Deltona-Daytona Beach-Ormond Beach, FL",-,FELICIA EGBO,ADMINISTRATOR,386-275-2735
109581,HCA Hospital,7012826068,HOSPITAL CORP LLC,N/A,1679721625,9234278300,INNOVATIVE SENIOR CARE HOME HEALTH OF OCALA LLC,HCA FLORIDA HEALTHCARE AT HOME,"1950 LAUREL MANOR DR, STE 120",THE VILLAGES,32162,12119,SUMTER,Florida,FL,"Wildwood-The Villages, FL",4.5,WILLIAM PARRISH,"CFO,  HOME HEALTH & HOSPICE",512-565-8439
687193,,,,,1114503810,8921499187,NEIMAS HOME HEALTH CARE AGENCY CORP,,2441 NW 93RD AVE STE 102,DORAL,33172,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",-,IRELYS HERNANDEZ,PRESIDENT/CFO,305-613-0754
559432,,,,,1568003044,1557798808,HAMLIN HOME HEALTH CARE INC,,3959 FOOTHILL BLVD SUITE 304,LA CRESCENTA,91214,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4.5,MELANIE YOUSSEFI,CEO,747-264-1994
747853,,,,,1235426131,0446414833,UPCARE HOME HEALTH LLC,,"9896 BISSONNET STREET, SUITE 125",HOUSTON,77036,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",-,VENUS BONDOC LLANTOS,CEO/PRESIDENT,281-501-3277
377222,,,,,1528170578,4688724420,"MED-CORP HOME HEALTH, INC.",,3310 CHANDLER RD,MUSKOGEE,74403,40101,MUSKOGEE,Oklahoma,OK,"Muskogee, OK",-,ALFRED EZELL,OWNER,918-687-8033
507134,,749561744,SANTE HOLDINGS LLC,,1902369606,3173959251,ENCORE HOME HEALTH LLC,ALECA HOME HEALTH,2400 NW SCHOLD PL,SILVERDALE,98383,53035,KITSAP,Washington,WA,"Bremerton-Silverdale-Port Orchard, WA",2.5,JACOB SCHAEFER,EXECUTIVE VICE PRESIDENT,503-201-8356
677953,,5698706232,AXER CORPORATION,EXTRACARE HOME HEALTH SERVICES,1609805696,5698706232,AXER CORPORATION,EXTRACARE HOME HEALTH SERVICES,3724 FM 1960 RD WEST SUITE #201,HOUSTON,77068,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",1.5,MARICEL ALEGA,OWNER/PRESIDENT,832-484-8203
297249,,8123435799,TVG MH HOLDINGS LLC,,1922597574,1850648312,HEALTHY LIVING AT HOME - CARSON CITY LLC,MISSION HOME HEALTH OF CARSON CITY,1817 N STEWART ST,CARSON CITY,89706,32510,CARSON CITY,Nevada,NV,"Carson City, NV",3.5,STEVE MURPHY,"SVP, FINANCE",619-757-2700
227604,,,,,1174962633,3971722729,RADIANCE HOME HEALTH CARE INC,,10 CENTER STREET SUITE 302,CHICOPEE,01013,25013,HAMPDEN,Massachusetts,MA,"Springfield, MA",1.5,SUSAN MURIRU,CEO,781-913-0539
257123,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1023077310,9931259710,HATTIESBURG HOME CARE SERVICES LLC,HOMECHOICE HEALTH SERVICES - HATTIESBURG,"22 MILLBRANCH ROAD, SUITE 1200",HATTIESBURG,39402,28073,LAMAR,Mississippi,MS,"Hattiesburg, MS",4,JOSHUA PROFFITT,TREASURER,337-233-1307
457899,,,,,1669642310,6608826276,LINDA MARIE MOTHERWELL,MOTHERWELL HOME HEALTH PROFESSIONALS,418 WEST MAIN STREET,NACOGDOCHES,75961,48347,NACOGDOCHES,Texas,TX,"Nacogdoches, TX",-,,,
108134,AccentCare,1850706326,SEASONS ROLLOVER HOLDINGS LLC,,1568555381,6406825330,"ALOHA HOME CARE, LLC",ACCENTCARE HOME HEALTH OF PORT SAINT LUCIE,548 UNIVERSITY BLVD #101,PORT SAINT LUCIE,34986,12111,ST. LUCIE,Florida,FL,"Port St. Lucie, FL",4,DENA SCHWARTZ-DOTY,SECRETARY,972-201-3819
237528,,,,,1124010533,0840192571,"PLATINUM CARE HOME HEALTH SERVICES, INC.",,25572 SCHOENHERR RD,WARREN,48089,26099,MACOMB,Michigan,MI,"Detroit-Warren-Dearborn, MI",4.5,LLOYD SIO,PRESIDENT & CEO,586-268-2628
757075,,,,,1881242378,8022417153,"LA VIDA HOME HEALTH, INC",,348 E OLIVE AVE SUITE G,BURBANK,91502,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4.5,HAYK GRIGORYAN,CEO,310-694-1640
757808,,,,,1023744703,4183167216,"SILENT HOME HEALTH, INC.",,12520 MAGNOLIA BLVD SUITE 212,VALLEY VILLAGE,91607,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,ARAKSYA ZARAGARYAN,CEO,818-748-6006
187300,LHC Group,6305754169,"LHC GROUP, INC",,1851324297,9133020829,GAMMA ACQUISITION INC..,LIFELINE HOME HEALTH OF WESTERN KY,"210 BURLEY AVENUE, SUITE A",HOPKINSVILLE,42240,21047,CHRISTIAN,Kentucky,KY,"Clarksville, TN-KY",4,JOSHUA PROFFITT,PRESIDENT,337-233-1307
227539,Bayada,8022354398,"BAYADA HEALTH, LLC.",,1386904167,2860309671,"BAYADA HOME HEALTH CARE, INC.",,"80 DAVIS STRAITS, BLDG A, UNIT 104",FALMOUTH,02540,25001,BARNSTABLE,Massachusetts,MA,"Barnstable Town, MA",3.5,DAVID BAIADA,PRESIDENT/CEO,856-662-4300
679294,,,,,1497750772,6305756859,"ANGEL BRIGHT HOME HEALTH, INC",,3221 HOLLY RD,CORPUS CHRISTI,78415,48355,NUECES,Texas,TX,"Corpus Christi, TX",5,BLANCH FERNANDEZ,ADMINISTRATOR/CFO,361-986-1102
557412,,5799677860,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,,1174192892,0547643272,HOAG HOME HEALTH LLC,HOAG HOME HEALTH,4041 MACARTHUR BLVD,NEWPORT BEACH,92660,06059,ORANGE,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4.5,ROBERT DECKER,MGR,949-463-1510
757779,,,,,1255911814,5092157420,AVANT GARDE HOME CARE INC,,400 S GLENDALE AVE SUITE N2,GLENDALE,91205,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,ARMINE AGHOYAN,CEO,818-531-4910
167322,,,,,1972885721,8325020779,IOWA HOME CARE LLC,,13133 ANGLE ROAD,OTTUMWA,52501,19179,WAPELLO,Iowa,IA,"Ottumwa, IA",3,KIMBERLY WEBER,CEO,515-222-9995
559127,,,,,1780194159,8729319868,PROMED HEALTH PROVIDERS INC,,"1614 VICTORY BLVD, SUITE 104",GLENDALE,91201,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,ARMAN POGOSIAN,PRESIDENT/CEO,818-392-8080
237489,,,,,1114913159,8527979301,"FIRST HOME HEALTH CARE, INC.",CAREBRIDGE HOME HEALTH,"44968 FORD RD, STE H",CANTON,48187,26163,WAYNE,Michigan,MI,"Detroit-Warren-Dearborn, MI",5,AHMED MALIK,CEO/ADMINISTRATOR,248-559-5661
237069,Trinity Health at Home,8628988441,TRINITY HEALTH CORPORATION,TRINITY HEALTH CORPORATION,1508823774,1951357672,TRINITY HOME HEALTH SERVICES,TRINITY HEALTH AT HOME - SOUTHEAST MICHIGAN,20555 VICTOR PARKWAY,LIVONIA,48152,26163,WAYNE,Michigan,MI,"Detroit-Warren-Dearborn, MI",4,MARCUS BOWENS,CFO,770-283-4006
679637,HCA Hospital,7012826068,HOSPITAL CORP LLC,N/A,1124070065,8628985397,"ARC THERAPY SERVICES, LLC",CORPUS CHRISTI HEALTHCARE AT HOME,"3240 FORT WORTH ST, STE 113",CORPUS CHRISTI,78411,48355,NUECES,Texas,TX,"Corpus Christi, TX",4,BRAD PARRISH,"CFO, HOME HEALTH & HOSPICE",512-565-8439
748019,,,,,1497397749,7012333594,ZAPHIRO HOME HEALTH LLC,,"5950 S GESSNER RD, STE. C",HOUSTON,77036,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2,DEYVIS CAMEJO BUSTO,OWNER/TREASURER,713-909-6864
248048,,,,,1558344168,5496881336,"BARNABAS HEALTH CARE SERVICES, INC.",,521 CHARLES ST. STE 202,BRAINERD,56401,27035,CROW WING,Minnesota,MN,"Brainerd, MN",-,BOBBIE DEBROS,CEO,218-829-0901
147887,,,,,1447367800,1850308347,"ADVANTA HOME HEALTH CARE, INC.",,550 W FRONTAGE RD,NORTHFIELD,60093,17031,COOK,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",3.5,NATALY KOSHEV,ADMINISTRATOR,847-504-0888
059678,,,,,1699986034,5890605315,"PACIFIC HEALTH SERVICES, INC.",,2501 WEST BURBANK BLVD SUITE 309,BURBANK,91505,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,DAVID SYLVIA,CEO,213-387-9552
369368,,,,,1881993301,8022413954,AVID HEALTHCARE LLC,,1557 VERNON ODOM BLVD SUITE 104,AKRON,44320,39153,SUMMIT,Ohio,OH,"Akron, OH",-,L MICHAEL PARKER,CEO,330-818-2979
137117,,5092129718,BLACKLINE FINANCIAL LLC,,1396074027,5092856773,HERITAGE HOME HEALTH LLC,HERITAGE HOME HEALTH AND HOSPICE,1009 W QUINN RD,POCATELLO,83202,16005,BANNOCK,Idaho,ID,"Pocatello, ID",4.5,JONNY FISHER,CEO,208-238-0088
377138,,6002167897,BIOS COMPANIES INC,,1659857308,5698026482,BIOS HOME HEALTH CARE LLC,,307 EAST DEWEY AVENUE,SAPULPA,74066,40037,CREEK,Oklahoma,OK,"Tulsa, OK",4.5,LORI MOUSE,CHIEF FINANCIAL OFFICER,918-227-8390
747803,,,,,1821395351,9537346879,MEGASTAR HOME HEALTH SERVICES INC,CARTER 2 YOU HOME HEALTH CARE,"3235 N MESQUITE DR., SUITE#300",MESQUITE,75150,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,SHAJU POTTAKKATTIL JOHN,ADMINISTRATOR,972-235-7100
157083,ASCENSION AT HOME,8729419635,ASCENSION HEALTH ALLIANCE,,1205875424,0547572125,ST VINCENT HOME CARE LLC,ASCENSION AT HOME,8909 PURDUE ROAD SUITE 107,INDIANAPOLIS,46268,18097,MARION,Indiana,IN,"Indianapolis-Carmel-Greenwood, IN",4,RUSSELL ADKINS,"SVP, CHIEF LEGAL OFFICER",408-658-2768
679193,Pennant Group,6901135888,THE PENNANT GROUP INC,,1629421243,3375831993,"EUREKA HEALTHCARE, INC.",KINDER HEARTS HOME HEALTH,842 N MOCKINGBIRD LN,ABILENE,79603,48441,TAYLOR,Texas,TX,"Abilene, TX",4.5,AMBER TUELLER,SECRETARY,208-207-2726
457786,,,,,1700864121,2668490152,"E MEDICAL GROUP OF NORTH TEXAS, INC.",ANGELS CARE HOME HEALTH,106 S WASHBURN ST,DECATUR,76234,48497,WISE,Texas,TX,"Dallas-Fort Worth-Arlington, TX",3.5,ANGIE EDDINS,OWNER,817-469-6739
058165,,,,,1194812255,2264343177,"UNISON HEALTH SERVICES, INC.",,2200 S FREMONT AVE UNIT 202,ALHAMBRA,91803,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,STEPHANIE CARPENTER,CEO,626-280-5575
178120,,,,,1376093211,0648532101,STELLAR HOME HEALTH LLC,,"2525 W 13TH ST N, STE 300",WICHITA,67203,20173,SEDGWICK,Kansas,KS,"Wichita, KS",3,CONNIE URBANEK,OWNER/ ASSIST. ADMIN,316-708-6318
067268,,,,,1366448045,9537246137,HUMAN TOUCH HOME HEALTH CARE AGENCY INC. GRAND JUNCTION,HUMAN TOUCH HOME HEALTH CARE AGENCY DELTA,51 W 84TH AVE #120,THORNTON,80260,08001,ADAMS,Colorado,CO,"Denver-Aurora-Centennial, CO",4,CATRINA HUGHES,REGIONAL AUTH MANAGER,719-635-2003
679109,,,,,1730182502,2567410533,ANGLETON HOME HEALTH INC,ANGLETON VISITING NURSES,1204 N VELASCO ST,ANGLETON,77515,48039,BRAZORIA,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2,ELVA GUTIERREZ,ADMINISTRATOR,979-848-0219
677247,Advanced Home Health,42616526,UK RAILWAYS PENSION SCHEMES (UNITED KINGDOM),,1598701716,7911980776,ADVANCED HH LLC,ADVANCED HOME HEALTH SERVICES,1064 E IRELAND ST,SEGUIN,78155,48187,GUADALUPE,Texas,TX,"San Antonio-New Braunfels, TX",3.5,CARRIE RENKEN,ADMINISTRATOR,361-596-8161
347239,LIBERTY HOME CARE,6507898236,"LIBERTY HOMECARE GROUP, LLC",,1093761025,4587574355,"LIBERTY HEALTHCARE GROUP, LLC","LIBERTY HOME CARE, LLC","3134 WENDELL BLVD, LEVEL A",WENDELL,27591,37183,WAKE,North Carolina,NC,"Raleigh-Cary, NC",-,ANTHONY ZIZZAMIA,PRESIDENT/EXECUTIVE DIRECTOR,910-815-3122
757622,,,,,1871247957,1850756313,"HOME HEALTH OF VENTURA, INC.",,9420 TOPANGA CANYON BLVD,CHATSWORTH,91311,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,KAMALJIT KAUR,CEO,626-655-8702
087046,,,,,1194120238,9537479134,VICDANIA HEALTH SERVICES LLC,,"1006 COLLEGE ROAD, SUITE 101",DOVER,19904,10001,KENT,Delaware,DE,"Dover, DE",-,DANNETTE MOORE,VICE PRESIDENT,302-724-5954
037819,,,,,1609513613,8224405600,ALLURA HOME HEALTH AND HOSPICE LLC,,"18001 NORTH 79TH AVENUE, SUITE A8",GLENDALE,85308,04013,MARICOPA,Arizona,AZ,"Phoenix-Mesa-Chandler, AZ",2,JOSEPH MONTAGNA,OWNER,602-753-4299
687323,,,,,1437879798,6002262581,GENESIS HOME HEALTHCARE LIMITED LIABILITY COMPANY JACKSONVILLE,ORIGIN HOME HEALTH CARE,10175 FORTUNE PKWY UNIT 804,JACKSONVILLE,32256,12031,DUVAL,Florida,FL,"Jacksonville, FL",-,CLAUDIA CARACO,OWNER,904-204-4325
157709,,,,,1770093460,5193054328,NORTHERN INDIANA HOME HEALTHCARE SYSTEM INC,,"7870 BROADWAY, SUITE G -SOUTH",MERRILLVILLE,46410,18089,LAKE,Indiana,IN,"Chicago-Naperville-Elgin, IL-IN",2,HELEN ABIOYE,PRESIDENT,219-750-9642
559332,,,,,1013487057,0143650861,GOLDEN HEALTH HOME CARE INC,,"5311 TOPANGA CANYON BLVD, SUITE 304",WOODLAND HILLS,91364,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,MARIAM TREYSTMAN,CEO,626-873-1170
683103,,8224294350,MATRIX CARE LLC,,1538429477,1456517580,MATRIX HOME CARE LLC,,1801 CENTREPARK DR E STE 100,WEST PALM BEACH,33401,12099,PALM BEACH,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",3.5,PERNILLE OSTBERG,CEO,561-471-2992
040137,Commonspirit Health at Home,1355259755,COMMONSPIRIT HEALTH,COMMONSPIRIT HEALTH,1629011002,5698674166,ST VINCENT INFIRMARY MEDICAL CENTER,ST VINCENT MEDICAL CENTER NORTH,2215 WILDWOOD AVENUE,SHERWOOD,72120,05119,PULASKI,Arkansas,AR,"Little Rock-North Little Rock-Conway, AR",4,JOSHUA SZOSTEK,VP OPERATIONAL FINANCE,501-552-3922
167439,,6305885781,INNOVIVE HEALTH OF MASSACHUSETTS LLC,INNOVIVE HEALTH,1780279851,3678980307,NIT HOME HEALTH & THERAPY LLC,INNOVIVE HEALTH OF IOWA,10861 DOUGLAS AVE STE A,URBANDALE,50677,19017,BREMER,Iowa,IA,"Waterloo-Cedar Falls, IA",3,ANTHONY LOUMIDIS,CFO,800-915-3211
148417,,,,,1932870938,8820443716,M&U HEALTHCARE SPECIALISTS,,3520 W NORTH AVE,STONE PARK,60165,17031,COOK,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",-,AHMED USMAN,DIRECTOR OF OPERATIONS,331-903-7179
067477,AVEANNA,3072055904,NUT TREE MASTER FUND LP,,1699962365,2769577642,"EVERGREEN HOME HEALTHCARE, LLC",AVEANNA HEALTHCARE,2695 ROCKY MOUNTAIN AVE STE 100,LOVELAND,80538,08069,LARIMER,Colorado,CO,"Fort Collins-Loveland, CO",-,MATTHEW BUCKHALTER,CFO,470-464-8000
107670,,1355563560,ARCHDIOCESE OF MIAMI INC,,1063492387,3375703705,VILLA MARIA HEALTH CARE SVC INC,CATHOLIC HOME HEALTH SERVICES OF MIAMI-DADE COUNTY,14875 NW 77TH AVE STE 201,MIAMI LAKES,33014,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",4,CAROL HYLTON,ADMINISTRATOR,954-486-3660
458433,,,,,1831194018,1052358439,PERSONAL HOME HEALTHCARE AGENCY LLC,ANGELS CARE HOME HEALTH,2000 S ROYALL,PALESTINE,75801,48001,ANDERSON,Texas,TX,"Palestine, TX",2.5,ANGELA EDDINS,OWNER,817-469-6739
227547,,,,,1609173129,6305023631,PEACE & HARMONY HOME CARE LLC,,28 SOUTH MAIN STREET,SHARON,02067,25021,NORFOLK,Massachusetts,MA,"Boston-Cambridge-Newton, MA-NH",4,CLARA ELEONU,ADMINISTRATOR,774-215-5468
679160,,,,,1588669808,4789763848,"SU CASA HOME HEALTH SERVICES, LLC",,4505 82ND ST STE 9,LUBBOCK,79424,48303,LUBBOCK,Texas,TX,"Lubbock, TX",2,CINDY GODFREY,COMPLIANCE OFFICER,817-539-2427
178075,,,,,1669122966,3375544703,HOME TOWN HEALTH CARE LLC,HOME TOWN HEALTH CARE,"715 WASHINGTON ST., SUITE B",LYNDON,66451,20139,OSAGE,Kansas,KS,"Topeka, KS",-,DEBRA SHINKLE,CHIEF EXECUTIVE OFFICER,620-378-3760
147925,,,,,1790736478,8921011040,OMNICARE HOME HEALTH INC,,13242 S RT 59 SUITE 202,PLAINFIELD,60585,17197,WILL,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",-,LIBERTY ANONUEVO,ADMINISTRATOR,630-972-0668
